image_id,frames,HeadPitch,HeadYaw,LAnklePitch,LAnkleRoll,LElbowRoll,LElbowYaw,LHand,LHipPitch,LHipRoll,LHipYawPitch,LKneePitch,LShoulderPitch,LShoulderRoll,LWristYaw,RAnklePitch,RAnkleRoll,RElbowRoll,RElbowYaw,RHand,RHipPitch,RHipRoll,RHipYawPitch,RKneePitch,RShoulderPitch,RShoulderRoll,RWristYaw,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
1001,1_1,-0.151908,0.0137641,0.095066,-0.128814,-0.391128,-1.17662,0.2896,0.135034,0.0966839,-0.164096,-0.0859461,1.50635,-0.01845,0.033706,0.0874801,0.130432,0.398881,1.19955,0.2944,0.133416,-0.0966001,-0.164096,-0.0843279,1.50643,0.0643861,0.0720561,0.5313278436660767,0.28983867168426514,-0.32872122526168823,0.5347475409507751,0.277805358171463,-0.3158324658870697,0.5376110672950745,0.27787089347839355,-0.316055566072464,0.5402800440788269,0.2777944803237915,-0.31602853536605835,0.5263362526893616,0.27755212783813477,-0.31521978974342346,0.5243231058120728,0.27764666080474854,-0.3154411017894745,0.5219438076019287,0.2777794599533081,-0.31560826301574707,0.5448311567306519,0.28206562995910645,-0.2187909632921219,0.5195285081863403,0.28200480341911316,-0.21477921307086945,0.5365703701972961,0.3011553883552551,-0.28888407349586487,0.5260472893714905,0.3028048276901245,-0.28905385732650757,0.5684749484062195,0.3594938814640045,-0.13361342251300812,0.4987456798553467,0.3591404855251312,-0.1334979236125946,0.5699390172958374,0.45980894565582275,-0.08032967150211334,0.49660396575927734,0.45892471075057983,-0.11537035554647446,0.5753350853919983,0.5480843186378479,-0.1427115947008133,0.49261388182640076,0.5480436086654663,-0.19981014728546143,0.5733007192611694,0.5742784738540649,-0.16557647287845612,0.4939194321632385,0.5745111703872681,-0.2316751480102539,0.5723041892051697,0.5744109749794006,-0.19449757039546967,0.4961068034172058,0.5748705863952637,-0.25410881638526917,0.5717350244522095,0.5663179755210876,-0.1545434296131134,0.4974451959133148,0.5655038952827454,-0.21122682094573975,0.5539117455482483,0.5362564921379089,0.0013486071256920695,0.5167975425720215,0.5405710339546204,-0.0014415403129532933,0.5500491857528687,0.6695936322212219,0.018381740897893906,0.5196985602378845,0.6714521646499634,0.022916948422789574,0.5447266697883606,0.7923282384872437,0.19935455918312073,0.5280547142028809,0.7941834926605225,0.186850905418396,0.545063316822052,0.8084285259246826,0.21123580634593964,0.5320179462432861,0.8088740110397339,0.19882908463478088,0.5392753481864929,0.8295609951019287,0.10245015472173691,0.5259018540382385,0.8347097635269165,0.09475527703762054
1002,1_2,-0.154735,0.0116135,-0.241606,-0.202371,-0.043263,-0.697634,0.291949,0.314512,0.20849,-0.167925,0.0740116,0.547138,0.336077,-0.498426,0.191792,0.130713,0.302897,0.561348,0.291949,-0.0798968,-0.0915809,-0.167925,0.0573486,0.419759,0.0883475,0.543494,0.5366868376731873,0.28159278631210327,-0.1318954974412918,0.5374616980552673,0.26821959018707275,-0.11375647783279419,0.53968745470047,0.26758497953414917,-0.11389972269535065,0.5411482453346252,0.2671649158000946,-0.11385457217693329,0.5291834473609924,0.2697784900665283,-0.1223854199051857,0.5262683629989624,0.27080419659614563,-0.12259278446435928,0.5236832499504089,0.27195245027542114,-0.12268473953008652,0.5403658747673035,0.270912766456604,-0.017237571999430656,0.518106997013092,0.2763230800628662,-0.05668531730771065,0.5398041009902954,0.29136180877685547,-0.0941714197397232,0.5316054821014404,0.29493364691734314,-0.1066943034529686,0.5583174824714661,0.3329407572746277,0.04200809821486473,0.5003065466880798,0.3326873481273651,-0.032364267855882645,0.5944446325302124,0.3826739490032196,0.051906418055295944,0.48918288946151733,0.3927658200263977,-0.148031085729599,0.6413537859916687,0.4203346371650696,-0.031017590314149857,0.46915680170059204,0.44766926765441895,-0.33333060145378113,0.6552222967147827,0.43693482875823975,-0.045026421546936035,0.464041531085968,0.47666603326797485,-0.37766972184181213,0.6558647751808167,0.43711715936660767,-0.07653721421957016,0.4649995267391205,0.47469088435173035,-0.38738223910331726,0.650989830493927,0.43278610706329346,-0.04629397764801979,0.4681522250175476,0.4654669761657715,-0.343384325504303,0.5455380082130432,0.5221998691558838,0.013003416359424591,0.5102126598358154,0.5223789215087891,-0.01315341331064701,0.548495888710022,0.6711416244506836,-0.01565849408507347,0.493999719619751,0.6703475713729858,-0.05743052437901497,0.5470091104507446,0.7954148054122925,0.08526001870632172,0.48085498809814453,0.791793167591095,0.033051997423172,0.5457842350006104,0.8085697889328003,0.08877979964017868,0.48419731855392456,0.8096923828125,0.036728400737047195,0.5429390072822571,0.8330532312393188,-0.017624815925955772,0.46642622351646423,0.828483521938324,-0.06964512169361115
1003,1_3,-0.151908,0.00762796,-0.239346,-0.199378,-1.53089,-1.54478,0.2704,0.319114,0.216335,-0.171766,0.075124,0.934165,-0.314159,-0.483252,0.06447,0.38661,0.809993,0.431013,0.2788,-0.0353239,-0.42641,-0.171766,0.0706061,0.214803,0.314159,0.383458,0.5131572484970093,0.2929067611694336,-0.1669306606054306,0.5122619271278381,0.27897655963897705,-0.14776663482189178,0.5138489603996277,0.27883753180503845,-0.14792844653129578,0.5152842402458191,0.27880337834358215,-0.14783218502998352,0.5068336725234985,0.2789306044578552,-0.16677924990653992,0.5042732954025269,0.27919358015060425,-0.1670059859752655,0.5012289881706238,0.2798498868942261,-0.16714142262935638,0.5107741355895996,0.28511273860931396,-0.041771724820137024,0.49182599782943726,0.285788357257843,-0.1282152682542801,0.5147051811218262,0.3048023581504822,-0.12441785633563995,0.5075070858001709,0.3069455921649933,-0.15054231882095337,0.516474723815918,0.34292834997177124,0.04927130043506622,0.47889620065689087,0.3405969738960266,-0.1586913764476776,0.5411554574966431,0.35625359416007996,0.002226483076810837,0.5223621726036072,0.34943830966949463,-0.2929660975933075,0.5807070732116699,0.3364906907081604,-0.1655811369419098,0.5794291496276855,0.33870431780815125,-0.3879036009311676,0.5922996997833252,0.3335185647010803,-0.19327887892723083,0.5939440131187439,0.3370160162448883,-0.438128799200058,0.5892330408096313,0.32904207706451416,-0.21387147903442383,0.5947762727737427,0.32873886823654175,-0.42286911606788635,0.5865594744682312,0.3317772448062897,-0.17933732271194458,0.5902364253997803,0.3305244445800781,-0.3854718506336212,0.5121561288833618,0.5403032898902893,0.04982873797416687,0.4763662815093994,0.541215717792511,-0.049980901181697845,0.5259272456169128,0.6730417609214783,0.0734800398349762,0.44890743494033813,0.6760052442550659,-0.00014082597044762224,0.5417417287826538,0.7927880883216858,0.22361990809440613,0.42598333954811096,0.7884287238121033,0.16037124395370483,0.5390895009040833,0.8082802891731262,0.23313352465629578,0.42641371488571167,0.8021792769432068,0.17201125621795654,0.5447402000427246,0.8315104246139526,0.13962019979953766,0.4199780523777008,0.8346608281135559,0.0779421329498291
1004,1_4,-0.151908,0.00762796,-0.24088,-0.20398,-0.102736,-1.55245,0.2704,0.328317,0.211735,-0.162562,0.076658,0.0827939,1.08143,-0.596768,0.062936,0.383541,0.0349066,1.2517,0.2788,-0.038392,-0.424876,-0.162562,0.0966839,-0.395731,-1.06004,0.658045,0.5007086992263794,0.29491519927978516,-0.2790828049182892,0.5044426321983337,0.2835601270198822,-0.267525315284729,0.5074724555015564,0.2840048670768738,-0.26770246028900146,0.5098410844802856,0.28424304723739624,-0.2676555812358856,0.49714621901512146,0.28308913111686707,-0.2674247622489929,0.4945301115512848,0.2828366160392761,-0.26764988899230957,0.4924890398979187,0.28248971700668335,-0.26774394512176514,0.5131802558898926,0.2883119583129883,-0.18038181960582733,0.4888527989387512,0.2864413857460022,-0.17926505208015442,0.5050620436668396,0.3077360987663269,-0.24345457553863525,0.49537771940231323,0.3074832558631897,-0.2443762719631195,0.5350729823112488,0.35138481855392456,-0.1127222329378128,0.46555906534194946,0.3438877463340759,-0.10853973776102066,0.5835633277893066,0.34556251764297485,-0.11337240785360336,0.4149366319179535,0.33761537075042725,-0.12586183845996857,0.6349175572395325,0.3293361961841583,-0.20027610659599304,0.36527687311172485,0.32214853167533875,-0.22440274059772491,0.6494438648223877,0.32919788360595703,-0.21760770678520203,0.3491396903991699,0.317965567111969,-0.24856415390968323,0.6506081819534302,0.3278430700302124,-0.24507756531238556,0.3469938635826111,0.31718742847442627,-0.27094024419784546,0.6449245810508728,0.3287961483001709,-0.2142529934644699,0.3528535068035126,0.3216037154197693,-0.23856651782989502,0.5207087993621826,0.5387522578239441,-0.002035438781604171,0.4816145896911621,0.5411690473556519,0.001826235093176365,0.5333431959152222,0.6771626472473145,0.00034640790545381606,0.4521101117134094,0.6765780448913574,0.005917393136769533,0.5421811938285828,0.7948128581047058,0.1319914013147354,0.42567819356918335,0.7894152998924255,0.12388727813959122,0.5420176386833191,0.8090492486953735,0.13905160129070282,0.42698174715042114,0.8032406568527222,0.13127540051937103,0.5426554083824158,0.8334916830062866,0.034145787358284,0.4181724190711975,0.8360775709152222,0.02999153360724449
1005,1_5,-0.104354,-0.0153821,-0.173384,-0.338973,-1.40664,0.283749,0.2896,0.328317,0.2102,-0.191709,0.0383082,0.914223,1.23329,-0.440299,-0.300622,0.236277,1.24718,-0.289967,0.2944,-0.391212,-0.377323,-0.191709,0.866751,0.895898,-1.25486,0.432547,0.5110664367675781,0.28688257932662964,-0.15980534255504608,0.515439510345459,0.27620458602905273,-0.1486361175775528,0.5184541940689087,0.2765209972858429,-0.14878909289836884,0.5207440257072449,0.2764171063899994,-0.14871835708618164,0.5070666670799255,0.2758468985557556,-0.14342038333415985,0.5044980049133301,0.2759905457496643,-0.1435847282409668,0.502057671546936,0.27631834149360657,-0.14362254738807678,0.5239758491516113,0.2787730097770691,-0.07071148604154587,0.4992515444755554,0.2806077003479004,-0.045171741396188736,0.5158047676086426,0.29808497428894043,-0.12813283503055573,0.5055577158927917,0.29872792959213257,-0.12218071520328522,0.5486927032470703,0.3306635618209839,-0.045645494014024734,0.4818294644355774,0.33278781175613403,0.02662074938416481,0.5934101343154907,0.31064820289611816,-0.13408638536930084,0.42911991477012634,0.31662851572036743,0.00958072580397129,0.5977433919906616,0.34937191009521484,-0.30995702743530273,0.41765815019607544,0.35220953822135925,-0.10417093336582184,0.6033310890197754,0.3666921854019165,-0.35456326603889465,0.4105711579322815,0.370219886302948,-0.1342591643333435,0.595978319644928,0.3688866198062897,-0.36645588278770447,0.41625380516052246,0.3754517138004303,-0.15216848254203796,0.5917282104492188,0.3654521405696869,-0.31902629137039185,0.4204713702201843,0.37153512239456177,-0.11604901403188705,0.5350054502487183,0.5285698771476746,-0.02421976625919342,0.4971129894256592,0.5260095596313477,0.02400718443095684,0.5395089387893677,0.6748849749565125,-0.035512857139110565,0.4688141942024231,0.665823221206665,0.026706445962190628,0.5429731607437134,0.7949339151382446,0.09233243018388748,0.44638943672180176,0.7868832945823669,0.1368413269519806,0.541759729385376,0.8092256188392639,0.0990428775548935,0.44941696524620056,0.80558842420578,0.1429268717765808,0.5425767302513123,0.832844614982605,-0.008110472932457924,0.43270343542099,0.8253664374351501,0.043875548988580704
1006,1_6,-0.105888,0.00762796,0.0827939,-0.130348,-1.54462,-1.13674,0.2704,0.07214,0.128898,0.016916,-0.0923279,0.447886,0.030638,-1.20116,0.0583338,0.030722,1.53251,1.14279,0.2788,0.0367741,0.0138481,0.016916,-0.078192,0.385075,-0.0798099,1.25324,0.5190461874008179,0.28033632040023804,-0.20987002551555634,0.5228270888328552,0.26806193590164185,-0.19610488414764404,0.5260457992553711,0.2681537866592407,-0.19627645611763,0.5284444689750671,0.268272340297699,-0.19621248543262482,0.5146247744560242,0.2681044936180115,-0.1945997178554535,0.5117931365966797,0.2686007022857666,-0.19475074112415314,0.5090229511260986,0.26884928345680237,-0.1948128491640091,0.531160831451416,0.2722014784812927,-0.1020878404378891,0.5065465569496155,0.27312690019607544,-0.09503280371427536,0.5241197943687439,0.29169589281082153,-0.17194944620132446,0.513142466545105,0.29301002621650696,-0.171184241771698,0.5538407564163208,0.3287656903266907,-0.04552191123366356,0.4889005720615387,0.3366773724555969,-0.0322711355984211,0.5939380526542664,0.3867591321468353,-0.16160953044891357,0.44963234663009644,0.39681798219680786,-0.15557101368904114,0.573138415813446,0.31868642568588257,-0.356954962015152,0.4614720344543457,0.32505035400390625,-0.3566952049732208,0.56716388463974,0.303223192691803,-0.401286780834198,0.4630860686302185,0.3052181601524353,-0.4038889408111572,0.563183605670929,0.30118298530578613,-0.3975221514701843,0.4679941236972809,0.30246537923812866,-0.3966192603111267,0.5637247562408447,0.30686724185943604,-0.3595654368400574,0.4697708189487457,0.3102991580963135,-0.36034122109413147,0.5413353443145752,0.5180955529212952,0.003142405766993761,0.5050877332687378,0.5159054398536682,-0.003260043216869235,0.5421702861785889,0.668358564376831,-0.011955938301980495,0.5100609660148621,0.6619820594787598,-0.012442011386156082,0.539884090423584,0.7924286127090454,0.14587606489658356,0.520196795463562,0.7868875861167908,0.15076680481433868,0.538392186164856,0.8065060377120972,0.15530170500278473,0.5230379104614258,0.8022289872169495,0.16217708587646484,0.5419298410415649,0.833924412727356,0.035375431180000305,0.5245212316513062,0.8317914605140686,0.046862076967954636
1007,1_7,-0.105888,0.00762796,-0.07214,-0.118076,-1.11824,-2.08567,0.0376,0.023052,0.10282,-0.102736,0.078192,1.66895,-0.314159,0.532256,-0.0643861,0.0813439,0.951122,2.08567,0.0372,-0.0123138,-0.0413762,-0.102736,0.0951499,1.67824,0.314159,-0.435699,0.5302141308784485,0.290648877620697,-0.3486633002758026,0.5330110788345337,0.2790812849998474,-0.33590245246887207,0.5355259776115417,0.27903446555137634,-0.3361280858516693,0.5383958220481873,0.27897995710372925,-0.3361034691333771,0.5255709290504456,0.2785699665546417,-0.33633020520210266,0.5224066972732544,0.2787565588951111,-0.3365679681301117,0.51994389295578,0.2787635326385498,-0.3367376923561096,0.5421838164329529,0.28264617919921875,-0.2353840321302414,0.5182920694351196,0.28312230110168457,-0.2364477813243866,0.5346822738647461,0.30198848247528076,-0.30717140436172485,0.525485634803772,0.3040812313556671,-0.3087698221206665,0.5663636326789856,0.3525487184524536,-0.13947582244873047,0.49933257699012756,0.3545691967010498,-0.15349923074245453,0.5715915560722351,0.44908028841018677,-0.08532322198152542,0.4976094663143158,0.4526434540748596,-0.13262103497982025,0.588080108165741,0.534555971622467,-0.14412716031074524,0.488660991191864,0.5457139015197754,-0.21607808768749237,0.591912567615509,0.5582603812217712,-0.16345834732055664,0.4874454140663147,0.5720720291137695,-0.24655242264270782,0.5930080413818359,0.5597220659255981,-0.1958073377609253,0.48795026540756226,0.573468029499054,-0.2725217342376709,0.590398371219635,0.5522312521934509,-0.1575511246919632,0.4899008870124817,0.5655785799026489,-0.22891178727149963,0.5541354417800903,0.5294939279556274,0.005613234825432301,0.5158873796463013,0.5327468514442444,-0.005742311477661133,0.5514799952507019,0.6677373647689819,0.02974340319633484,0.5200880169868469,0.6686144471168518,0.014879480004310608,0.5453619360923767,0.7925958633422852,0.16903285682201385,0.5314381122589111,0.7943819761276245,0.13742540776729584,0.5439322590827942,0.8098382949829102,0.17592057585716248,0.5326706767082214,0.8096699118614197,0.14420440793037415,0.54591965675354,0.8264307379722595,0.0652613714337349,0.5320609211921692,0.8276181817054749,0.03332455828785896
1008,1_8,-0.104354,-0.0153821,-0.247016,0.039926,-0.0349066,-1.24412,0.000800014,0.48398,-0.091998,-0.199378,-0.0923279,-0.113558,-0.099752,-0.480184,0.388144,0.039926,0.0349066,2.07239,0.00240004,-0.220938,-0.0398422,-0.199378,-0.049046,-0.0812599,0.0996681,0.328234,0.537832498550415,0.3224301338195801,-0.2002682387828827,0.5412120819091797,0.3102998733520508,-0.19070889055728912,0.5441008806228638,0.3110496401786804,-0.19089432060718536,0.5471406579017639,0.31220272183418274,-0.19089244306087494,0.5334945917129517,0.3094083368778229,-0.18777820467948914,0.5306206345558167,0.30968064069747925,-0.18799524009227753,0.5282168388366699,0.31026503443717957,-0.18801315128803253,0.5503804087638855,0.31888318061828613,-0.11564793437719345,0.5261210799217224,0.3165728747844696,-0.1048050969839096,0.5424058437347412,0.33479154109954834,-0.17046967148780823,0.5328956246376038,0.33469122648239136,-0.1684139221906662,0.5642285943031311,0.38241586089134216,-0.11015836894512177,0.5091404914855957,0.3791455924510956,-0.09069060534238815,0.5795915126800537,0.3805256187915802,-0.3207624852657318,0.49498969316482544,0.4023256003856659,-0.27709895372390747,0.5867408514022827,0.37624049186706543,-0.5614756941795349,0.48955780267715454,0.4097330868244171,-0.5080468654632568,0.5875102281570435,0.37855276465415955,-0.6164987683296204,0.4851251244544983,0.41031965613365173,-0.561302125453949,0.5843353271484375,0.37710040807724,-0.6182110905647278,0.49139147996902466,0.40476366877555847,-0.5609359741210938,0.5831481218338013,0.3783320188522339,-0.5692631006240845,0.49394506216049194,0.40667665004730225,-0.5166059732437134,0.5583494901657104,0.5719249844551086,0.010017073713243008,0.5216614603996277,0.572378933429718,-0.010171548463404179,0.5528112649917603,0.7057167291641235,0.08535698056221008,0.5265107154846191,0.7099551558494568,-0.09460839629173279,0.5451207160949707,0.7914997339248657,0.35123369097709656,0.5273141860961914,0.8538805842399597,-0.044446688145399094,0.5428476333618164,0.7947500348091125,0.3723962604999542,0.5278626084327698,0.8703082799911499,-0.04525802284479141,0.5395172238349915,0.8433085680007935,0.2904938757419586,0.5319452881813049,0.8922438621520996,-0.16638459265232086
1009,1_9,-0.121228,-0.00464392,0.0413762,4.19617e-05,-1.54462,-0.475581,0.0176001,0.167248,-0.0152981,-0.052114,-0.0923279,0.434081,-0.314159,-1.0585,0.0291878,0.0583338,0.938849,0.651908,0.0276,0.182504,-0.061318,-0.052114,-0.0923279,0.653526,0.308291,1.05995,0.5331324934959412,0.3170393109321594,-0.1266714334487915,0.5379486680030823,0.3051413595676422,-0.11202739179134369,0.540603518486023,0.305766761302948,-0.11219958961009979,0.5429604053497314,0.30652356147766113,-0.112146757543087,0.528656542301178,0.30523550510406494,-0.10918949544429779,0.5258442163467407,0.3054736852645874,-0.10939379036426544,0.5235610604286194,0.30569443106651306,-0.10951875150203705,0.5449987649917603,0.31297335028648376,-0.02427310310304165,0.5203121900558472,0.31070607900619507,-0.012008477002382278,0.5388714671134949,0.3308730721473694,-0.09180459380149841,0.5283756256103516,0.3303249478340149,-0.08968400955200195,0.5662978887557983,0.37879401445388794,0.0062523349188268185,0.506568193435669,0.383670836687088,0.02402154915034771,0.5465885400772095,0.46635910868644714,-0.09838929027318954,0.5230008363723755,0.45843005180358887,-0.09474365413188934,0.5229732990264893,0.40664976835250854,-0.2464333027601242,0.5528838038444519,0.39531928300857544,-0.27471697330474854,0.514118492603302,0.39668968319892883,-0.2839805483818054,0.5580382347106934,0.3789981007575989,-0.32078689336776733,0.5168927907943726,0.3899361491203308,-0.2816774249076843,0.554163932800293,0.3716086149215698,-0.31241193413734436,0.5196630954742432,0.3945668935775757,-0.24857303500175476,0.5530309081077576,0.376592218875885,-0.2773129642009735,0.5592732429504395,0.5765157341957092,0.001279519870877266,0.5208780765533447,0.5801984071731567,-0.0013637167867273092,0.5588315725326538,0.72950279712677,-0.005956827662885189,0.5242013335227966,0.7335524559020996,-0.024818899109959602,0.5560458302497864,0.8601884841918945,0.15594156086444855,0.529452383518219,0.8587816953659058,0.13845980167388916,0.5534681677818298,0.8745602965354919,0.16657690703868866,0.5321599841117859,0.8746631145477295,0.151075541973114,0.5564637184143066,0.909389853477478,0.05883251875638962,0.5344715118408203,0.9043302536010742,0.04548235237598419
1010,1_10,-0.093616,0.00149202,0.131882,0.00464392,-0.401866,-2.01879,0.028,0.07214,0.00464392,-0.0858622,-0.090548,0.808375,0.299088,1.24557,0.090548,0.0445281,0.363599,2.05245,0.03,0.093532,-0.033706,-0.0858622,-0.0889301,0.714885,-0.219404,-1.25639,0.5379523038864136,0.32675862312316895,-0.22058255970478058,0.5413607954978943,0.31591787934303284,-0.20555201172828674,0.5448658466339111,0.31681159138679504,-0.2057373821735382,0.5469151139259338,0.3176752030849457,-0.20568211376667023,0.5335266590118408,0.315712034702301,-0.20302073657512665,0.5312544703483582,0.3165414333343506,-0.20327278971672058,0.5292951464653015,0.3174533247947693,-0.20339259505271912,0.5500909686088562,0.32392582297325134,-0.11083290725946426,0.5251273512840271,0.32563987374305725,-0.09826076030731201,0.5429911613464355,0.34015095233917236,-0.18268761038780212,0.5332578420639038,0.3403613567352295,-0.1805349737405777,0.5746235251426697,0.39695268869400024,-0.04553637281060219,0.5086771249771118,0.4002019166946411,-0.009081403724849224,0.598865270614624,0.4754731357097626,-0.023516282439231873,0.48742109537124634,0.4803970754146576,0.08125295490026474,0.6312147974967957,0.5301856398582458,-0.09511509537696838,0.4601667523384094,0.54291170835495,0.06809963285923004,0.6391058564186096,0.5499379634857178,-0.11107107251882553,0.4530932307243347,0.5642595887184143,0.05986207723617554,0.6409965753555298,0.5491700172424316,-0.13908833265304565,0.45159465074539185,0.5649911165237427,0.029289400205016136,0.6372493505477905,0.5445829033851624,-0.10735572874546051,0.454868882894516,0.559184730052948,0.05502704903483391,0.5651484131813049,0.5986708402633667,-0.012264342978596687,0.5267822742462158,0.5965901017189026,0.012105170637369156,0.5606328845024109,0.7485944032669067,-0.028330406174063683,0.5302061438560486,0.7482092380523682,0.0016387082869186997,0.553722620010376,0.8881298303604126,0.0653267577290535,0.5357081890106201,0.8860970139503479,0.10796896368265152,0.5535436868667603,0.902586817741394,0.06870491802692413,0.5382338166236877,0.9011706113815308,0.11419941484928131,0.5491337180137634,0.9307069778442383,-0.041529349982738495,0.5384265780448914,0.929686963558197,0.013337570242583752
